Zeit;wasserstand;wasserstand_status;abfluss;abfluss_status
2019-10-28 00:00:00;49.0;1;1.6856;1
2019-10-29 00:00:00;48.0;1;1.6504;1
2019-10-30 00:00:00;47.0;1;1.7667;1
2019-10-31 00:00:00;47.0;1;1.7248;1
2019-11-01 00:00:00;47.0;1;1.7596;1
2019-11-02 00:00:00;48.0;1;1.6594;1
2019-11-03 00:00:00;48.0;1;1.6715;1
2019-11-04 00:00:00;49.0;1;1.7548;1
2019-11-05 00:00:00;49.0;1;1.7773;1
2019-11-06 00:00:00;49.0;1;1.8596;1
2019-11-07 00:00:00;49.0;1;1.8788;1
2019-11-08 00:00:00;49.0;1;1.8683;1
2019-11-09 00:00:00;49.0;1;1.8867;1
2019-11-10 00:00:00;49.0;1;1.7927;1
2019-11-11 00:00:00;49.0;1;1.8056;1
2019-11-12 00:00:00;49.0;1;1.7915;1
2019-11-13 00:00:00;48.0;1;1.7788;1
2019-11-14 00:00:00;48.0;1;1.4947;1
2019-11-15 00:00:00;48.0;1;1.0098;1
2019-11-16 00:00:00;49.0;1;1.2321;1
2019-11-17 00:00:00;50.0;1;0.7009;1
2019-11-18 00:00:00;50.0;1;1.3465;1
2019-11-19 00:00:00;51.0;1;1.7322;1
2019-11-20 00:00:00;50.0;1;2.2169;1
2019-11-21 00:00:00;49.0;1;2.2148;1
2019-11-22 00:00:00;50.0;1;2.2279;1
2019-11-23 00:00:00;49.0;1;2.1744;1
2019-11-24 00:00:00;49.0;1;2.2054;1
2019-11-25 00:00:00;49.0;1;2.2302;1
2019-11-26 00:00:00;48.0;1;2.3244;1
2019-11-27 00:00:00;48.0;1;2.3094;1
2019-11-28 00:00:00;48.0;1;2.2719;1
2019-11-29 00:00:00;48.0;1;2.1919;1
2019-11-30 00:00:00;47.0;1;2.1994;1
2019-12-01 00:00:00;47.0;1;2.0921;1
2019-12-02 00:00:00;47.0;1;2.1488;1
2019-12-03 00:00:00;47.0;1;1.599;1
2019-12-04 00:00:00;48.0;1;0.8179;1
2019-12-05 00:00:00;48.0;1;1.0106;1
2019-12-06 00:00:00;49.0;1;0.7788;1
2019-12-07 00:00:00;49.0;1;0.7052;1
2019-12-08 00:00:00;51.0;1;0.9789;1
2019-12-09 00:00:00;51.0;1;1.302;1
2019-12-10 00:00:00;49.0;1;2.1294;1
2019-12-11 00:00:00;50.0;1;1.8458;1
2019-12-12 00:00:00;50.0;1;2.0025;1
2019-12-13 00:00:00;50.0;1;1.9704;1
2019-12-14 00:00:00;51.0;1;2.1144;1
2019-12-15 00:00:00;52.0;1;1.9616;1
2019-12-16 00:00:00;52.0;1;1.8446;1
2019-12-17 00:00:00;51.0;1;2.0335;1
2019-12-18 00:00:00;52.0;1;1.961;1
2019-12-19 00:00:00;52.0;1;2.089;1
2019-12-20 00:00:00;52.0;1;2.0546;1
2019-12-21 00:00:00;52.0;1;1.9927;1
2019-12-22 00:00:00;52.0;1;1.6958;1
2019-12-23 00:00:00;53.0;1;1.4652;1
2019-12-24 00:00:00;53.0;1;1.347;1
2019-12-25 00:00:00;54.0;1;1.5383;1
2019-12-26 00:00:00;54.0;1;1.4795;1
2019-12-27 00:00:00;54.0;1;1.8771;1
2019-12-28 00:00:00;54.0;1;2.179;1
2019-12-29 00:00:00;54.0;1;2.1385;1
2019-12-30 00:00:00;53.0;1;2.1227;1
2019-12-31 00:00:00;52.0;1;2.0498;1
2020-01-01 00:00:00;52.0;1;2.0548;1
2020-01-02 00:00:00;52.0;1;2.0702;1
2020-01-03 00:00:00;52.0;1;2.5813;1
2020-01-04 00:00:00;52.0;1;2.1194;1
2020-01-05 00:00:00;53.0;1;2.1531;1
2020-01-06 00:00:00;53.0;1;2.041;1
2020-01-07 00:00:00;53.0;1;2.1517;1
2020-01-08 00:00:00;53.0;1;2.0144;1
2020-01-09 00:00:00;53.0;1;2.1873;1
2020-01-10 00:00:00;54.0;1;2.8425;1
2020-01-11 00:00:00;50.0;1;5.2392;1
2020-01-12 00:00:00;53.0;1;2.8348;1
2020-01-13 00:00:00;53.0;1;2.5931;1
2020-01-14 00:00:00;53.0;1;3.2873;1
2020-01-15 00:00:00;52.0;1;3.7573;1
2020-01-16 00:00:00;51.0;1;3.1783;1
2020-01-17 00:00:00;51.0;1;2.2425;1
2020-01-18 00:00:00;52.0;1;1.8404;1
2020-01-19 00:00:00;51.0;1;1.7035;1
2020-01-20 00:00:00;51.0;1;1.7185;1
2020-01-21 00:00:00;51.0;1;2.0233;1
2020-01-22 00:00:00;50.0;1;2.2477;1
2020-01-23 00:00:00;50.0;1;2.3006;1
2020-01-24 00:00:00;50.0;1;2.3431;1
2020-01-25 00:00:00;49.0;1;2.2544;1
2020-01-26 00:00:00;49.0;1;2.2863;1
2020-01-27 00:00:00;49.0;1;2.1983;1
2020-01-28 00:00:00;49.0;1;2.2246;1
2020-01-29 00:00:00;52.0;1;2.8167;1
2020-01-30 00:00:00;53.0;1;5.7444;1
2020-01-31 00:00:00;50.0;1;7.6771;1
2020-02-01 00:00:00;48.0;1;7.4106;1
2020-02-02 00:00:00;51.0;1;5.5577;1
2020-02-03 00:00:00;48.0;1;6.6154;1
2020-02-04 00:00:00;50.0;1;5.3983;1
2020-02-05 00:00:00;50.0;1;4.9679;1
2020-02-06 00:00:00;51.0;1;4.0594;1
2020-02-07 00:00:00;51.0;1;4.0544;1
2020-02-08 00:00:00;52.0;1;4.0075;1
2020-02-09 00:00:00;53.0;1;4.4352;1
2020-02-10 00:00:00;53.0;1;5.8498;1
2020-02-11 00:00:00;54.0;1;7.6431;1
2020-02-12 00:00:00;57.0;1;9.7294;1
2020-02-13 00:00:00;54.0;1;10.3688;1
2020-02-14 00:00:00;54.0;1;10.1729;1
2020-02-15 00:00:00;52.0;1;10.0298;1
2020-02-16 00:00:00;50.0;1;9.9365;1
2020-02-17 00:00:00;50.0;1;9.6221;1
2020-02-18 00:00:00;48.0;1;9.3288;1
2020-02-19 00:00:00;48.0;1;8.2931;1
2020-02-20 00:00:00;50.0;1;7.3215;1
2020-02-21 00:00:00;51.0;1;7.5223;1
2020-02-22 00:00:00;52.0;1;7.7158;1
2020-02-23 00:00:00;53.0;1;7.65;1
2020-02-24 00:00:00;53.0;1;8.7248;1
2020-02-25 00:00:00;53.0;1;10.3008;1
2020-02-26 00:00:00;51.0;1;9.6967;1
2020-02-27 00:00:00;49.0;1;9.2544;1
2020-02-28 00:00:00;47.0;1;9.0175;1
2020-02-29 00:00:00;46.0;1;9.0879;1
2020-03-01 00:00:00;46.0;1;8.9085;1
2020-03-02 00:00:00;46.0;1;7.8423;1
2020-03-03 00:00:00;48.0;1;6.965;1
2020-03-04 00:00:00;48.0;1;6.9017;1
2020-03-05 00:00:00;47.0;1;6.8113;1
2020-03-06 00:00:00;46.0;1;6.6327;1
2020-03-07 00:00:00;46.0;1;6.5773;1
2020-03-08 00:00:00;46.0;1;6.4927;1
2020-03-09 00:00:00;45.0;1;6.3798;1
2020-03-10 00:00:00;45.0;1;6.8029;1
2020-03-11 00:00:00;47.0;1;7.2588;1
2020-03-12 00:00:00;48.0;1;7.0669;1
2020-03-13 00:00:00;47.0;1;6.7042;1
2020-03-14 00:00:00;46.0;1;6.6758;1
2020-03-15 00:00:00;48.0;1;5.4658;1
2020-03-16 00:00:00;49.0;1;4.3479;1
2020-03-17 00:00:00;50.0;1;3.9719;1
2020-03-18 00:00:00;51.0;1;3.961;1
2020-03-19 00:00:00;51.0;1;3.9394;1
2020-03-20 00:00:00;51.0;1;3.8054;1
2020-03-21 00:00:00;51.0;1;3.8246;1
2020-03-22 00:00:00;52.0;1;3.8204;1
2020-03-23 00:00:00;52.0;1;3.9408;1
2020-03-24 00:00:00;51.0;1;4.0235;1
2020-03-25 00:00:00;50.0;1;4.2408;1
2020-03-26 00:00:00;49.0;1;4.4992;1
2020-03-27 00:00:00;50.0;1;3.226;1
2020-03-28 00:00:00;51.0;1;1.9669;1
2020-03-29 00:00:00;50.0;1;2.2002;1
2020-03-30 00:00:00;51.0;1;2.469;1
2020-03-31 00:00:00;50.0;1;2.665;1
2020-04-01 00:00:00;51.0;1;2.3358;1
2020-04-02 00:00:00;51.0;1;2.3192;1
2020-04-03 00:00:00;50.0;1;2.2621;1
2020-04-04 00:00:00;51.0;1;2.2258;1
2020-04-05 00:00:00;51.0;1;2.1698;1
2020-04-06 00:00:00;49.0;1;2.1408;1
2020-04-07 00:00:00;49.0;1;2.1102;1
2020-04-08 00:00:00;50.0;1;2.0727;1
2020-04-09 00:00:00;50.0;1;2.0438;1
2020-04-10 00:00:00;50.0;1;2.0081;1
2020-04-11 00:00:00;49.0;1;1.974;1
2020-04-12 00:00:00;48.0;1;1.9619;1
2020-04-13 00:00:00;48.0;1;1.9444;1
2020-04-14 00:00:00;47.0;1;1.986;1
2020-04-15 00:00:00;47.0;1;1.9381;1
2020-04-16 00:00:00;46.0;1;1.8383;1
2020-04-17 00:00:00;46.0;1;1.1517;1
2020-04-18 00:00:00;47.0;1;0.7691;1
2020-04-19 00:00:00;47.0;1;0.9521;1
2020-04-20 00:00:00;47.0;1;0.8383;1
2020-04-21 00:00:00;47.0;1;0.8994;1
2020-04-22 00:00:00;47.0;1;0.7849;1
2020-04-23 00:00:00;48.0;1;0.7457;1
2020-04-24 00:00:00;48.0;1;0.5436;1
2020-04-25 00:00:00;48.0;1;0.6596;1
2020-04-26 00:00:00;48.0;1;0.6976;1
2020-04-27 00:00:00;48.0;1;0.8225;1
2020-04-28 00:00:00;48.0;1;0.649;1
2020-04-29 00:00:00;49.0;1;0.6939;1
2020-04-30 00:00:00;50.0;1;0.5833;1
2020-05-01 00:00:00;54.0;1;0.9642;1
2020-05-02 00:00:00;56.0;1;1.1174;1
2020-05-03 00:00:00;56.0;1;1.1158;1
2020-05-04 00:00:00;56.0;1;1.921;1
2020-05-05 00:00:00;55.0;1;2.4135;1
2020-05-06 00:00:00;55.0;1;2.4121;1
2020-05-07 00:00:00;54.0;1;2.7506;1
2020-05-08 00:00:00;53.0;1;3.3398;1
2020-05-09 00:00:00;55.0;1;2.5246;1
2020-05-10 00:00:00;55.0;1;2.2663;1
2020-05-11 00:00:00;53.0;1;2.4488;1
2020-05-12 00:00:00;54.0;1;2.9198;1
2020-05-13 00:00:00;52.0;1;3.5781;1
2020-05-14 00:00:00;51.0;1;3.6265;1
2020-05-15 00:00:00;52.0;1;2.5606;1
2020-05-16 00:00:00;52.0;1;1.7267;1
2020-05-17 00:00:00;52.0;1;1.7246;1
2020-05-18 00:00:00;51.0;1;1.6683;1
2020-05-19 00:00:00;50.0;1;1.6608;1
2020-05-20 00:00:00;50.0;1;1.6758;1
2020-05-21 00:00:00;49.0;1;1.7025;1
2020-05-22 00:00:00;49.0;1;1.7088;1
2020-05-23 00:00:00;50.0;1;1.6754;1
2020-05-24 00:00:00;49.0;1;1.645;1
2020-05-25 00:00:00;49.0;1;1.301;1
2020-05-26 00:00:00;49.0;1;1.1757;1
2020-05-27 00:00:00;49.0;1;0.9142;1
2020-05-28 00:00:00;48.0;1;1.1694;1
2020-05-29 00:00:00;48.0;1;1.0827;1
2020-05-30 00:00:00;48.0;1;0.9829;1
2020-05-31 00:00:00;47.0;1;0.9159;1
2020-06-01 00:00:00;47.0;1;1.1086;1
2020-06-02 00:00:00;47.0;1;1.1393;1
2020-06-03 00:00:00;47.0;1;0.7471;1
2020-06-04 00:00:00;48.0;1;0.8301;1
2020-06-05 00:00:00;50.0;1;0.746;1
2020-06-06 00:00:00;51.0;1;0.5017;1
2020-06-07 00:00:00;50.0;1;0.4559;1
2020-06-08 00:00:00;49.0;1;0.5615;1
2020-06-09 00:00:00;49.0;1;0.5397;1
2020-06-10 00:00:00;49.0;1;0.5082;1
2020-06-11 00:00:00;49.0;1;0.5594;1
2020-06-12 00:00:00;48.0;1;1.1177;1
2020-06-13 00:00:00;49.0;1;1.2274;1
2020-06-14 00:00:00;51.0;1;1.5635;1
2020-06-15 00:00:00;51.0;1;1.674;1
2020-06-16 00:00:00;50.0;1;1.616;1
2020-06-17 00:00:00;49.0;1;1.5054;1
2020-06-18 00:00:00;48.0;1;1.4573;1
2020-06-19 00:00:00;48.0;1;1.4763;1
2020-06-20 00:00:00;48.0;1;1.4777;1
2020-06-21 00:00:00;46.0;1;1.56;1
2020-06-22 00:00:00;46.0;1;1.4719;1
2020-06-23 00:00:00;45.0;1;1.5308;1
2020-06-24 00:00:00;44.0;1;1.486;1
2020-06-25 00:00:00;44.0;1;1.1669;1
2020-06-26 00:00:00;46.0;1;0.8793;1
2020-06-27 00:00:00;46.0;1;0.8144;1
2020-06-28 00:00:00;47.0;1;0.7915;1
2020-06-29 00:00:00;47.0;1;0.6161;1
2020-06-30 00:00:00;47.0;1;0.5591;1
2020-07-01 00:00:00;47.0;1;0.5819;1
2020-07-02 00:00:00;48.0;1;0.6589;1
2020-07-03 00:00:00;49.0;1;0.7355;1
2020-07-04 00:00:00;49.0;1;0.7577;1
2020-07-05 00:00:00;49.0;1;0.5149;1
2020-07-06 00:00:00;49.0;1;0.4818;1
2020-07-07 00:00:00;48.0;1;0.7227;1
2020-07-08 00:00:00;47.0;1;0.8968;1
2020-07-09 00:00:00;48.0;1;0.7918;1
2020-07-10 00:00:00;51.0;1;0.9525;1
2020-07-11 00:00:00;52.0;1;0.876;1
2020-07-12 00:00:00;52.0;1;0.7128;1
2020-07-13 00:00:00;50.0;1;1.656;1
2020-07-14 00:00:00;48.0;1;2.0646;1
2020-07-15 00:00:00;48.0;1;1.7317;1
2020-07-16 00:00:00;49.0;1;1.7923;1
2020-07-17 00:00:00;49.0;1;1.59;1
2020-07-18 00:00:00;51.0;1;0.9719;1
2020-07-19 00:00:00;51.0;1;0.9719;1
2020-07-20 00:00:00;51.0;1;0.967;1
2020-07-21 00:00:00;51.0;1;0.9762;1
2020-07-22 00:00:00;51.0;1;0.6007;1
2020-07-23 00:00:00;51.0;1;0.7647;1
2020-07-24 00:00:00;51.0;1;0.8437;1
2020-07-25 00:00:00;51.0;1;1.0338;1
2020-07-26 00:00:00;52.0;1;1.1284;1
2020-07-27 00:00:00;51.0;1;1.3277;1
2020-07-28 00:00:00;51.0;1;0.9427;1
2020-07-29 00:00:00;51.0;1;0.8076;1
2020-07-30 00:00:00;51.0;1;0.8239;1
2020-07-31 00:00:00;51.0;1;0.8916;1
2020-08-01 00:00:00;50.0;1;1.0061;1
2020-08-02 00:00:00;50.0;1;0.9662;1
2020-08-03 00:00:00;50.0;1;0.9293;1
2020-08-04 00:00:00;50.0;1;0.8419;1
2020-08-05 00:00:00;50.0;1;0.9692;1
2020-08-06 00:00:00;50.0;1;0.9788;1
2020-08-07 00:00:00;50.0;1;0.7408;1
2020-08-08 00:00:00;49.0;1;0.5223;1
2020-08-09 00:00:00;49.0;1;0.5964;1
2020-08-10 00:00:00;49.0;1;0.5004;1
2020-08-11 00:00:00;49.0;1;0.6728;1
2020-08-12 00:00:00;49.0;1;0.3541;1
2020-08-13 00:00:00;49.0;1;0.1399;1
2020-08-14 00:00:00;49.0;1;0.3586;1
2020-08-15 00:00:00;49.0;1;0.3067;1
2020-08-16 00:00:00;50.0;1;0.6784;1
2020-08-17 00:00:00;49.0;1;0.3895;1
2020-08-18 00:00:00;50.0;1;0.3379;1
2020-08-19 00:00:00;50.0;1;0.529;1
2020-08-20 00:00:00;50.0;1;0.4079;1
2020-08-21 00:00:00;50.0;1;0.3797;1
2020-08-22 00:00:00;51.0;1;0.5372;1
2020-08-23 00:00:00;51.0;1;0.4125;1
2020-08-24 00:00:00;51.0;1;0.4033;1
2020-08-25 00:00:00;51.0;1;0.5693;1
2020-08-26 00:00:00;52.0;1;0.7594;1
2020-08-27 00:00:00;53.0;1;0.6978;1
2020-08-28 00:00:00;52.0;1;0.8446;1
2020-08-29 00:00:00;53.0;1;0.7228;1
2020-08-30 00:00:00;52.0;1;0.3977;1
2020-08-31 00:00:00;52.0;1;0.6513;1
2020-09-01 00:00:00;50.0;1;1.2022;1
2020-09-02 00:00:00;51.0;1;1.2438;1
2020-09-03 00:00:00;49.0;1;1.3688;1
2020-09-04 00:00:00;50.0;1;1.1646;1
2020-09-05 00:00:00;50.0;1;1.4414;1
2020-09-06 00:00:00;49.0;1;1.3169;1
2020-09-07 00:00:00;51.0;1;0.4634;1
2020-09-08 00:00:00;52.0;1;0.6433;1
2020-09-09 00:00:00;51.0;1;0.9932;1
2020-09-10 00:00:00;50.0;1;0.7482;1
2020-09-11 00:00:00;51.0;1;0.3814;1
2020-09-12 00:00:00;51.0;1;0.3521;1
2020-09-13 00:00:00;51.0;1;0.3618;1
2020-09-14 00:00:00;52.0;1;0.4044;1
2020-09-15 00:00:00;52.0;1;0.3694;1
2020-09-16 00:00:00;52.0;1;0.2889;1
2020-09-17 00:00:00;52.0;1;0.3351;1
2020-09-18 00:00:00;52.0;1;0.3159;1
2020-09-19 00:00:00;52.0;1;0.3174;1
2020-09-20 00:00:00;52.0;1;0.3015;1
2020-09-21 00:00:00;53.0;1;0.3478;1
2020-09-22 00:00:00;54.0;1;0.5044;1
2020-09-23 00:00:00;53.0;1;0.5432;1
2020-09-24 00:00:00;53.0;1;1.394;1
2020-09-25 00:00:00;52.0;1;1.6254;1
2020-09-26 00:00:00;51.0;1;1.5304;1
2020-09-27 00:00:00;51.0;1;1.9325;1
2020-09-28 00:00:00;52.0;1;1.6217;1
2020-09-29 00:00:00;52.0;1;1.3531;1
2020-09-30 00:00:00;51.0;1;1.3854;1
2020-10-01 00:00:00;51.0;1;1.2688;1
2020-10-02 00:00:00;50.0;1;1.1913;1
2020-10-03 00:00:00;50.0;1;1.2573;1
2020-10-04 00:00:00;50.0;1;1.2199;1
2020-10-05 00:00:00;50.0;1;0.9128;1
2020-10-06 00:00:00;51.0;1;1.1044;1
2020-10-07 00:00:00;51.0;1;1.049;1
2020-10-08 00:00:00;51.0;1;1.2163;1
2020-10-09 00:00:00;52.0;1;1.1036;1
2020-10-10 00:00:00;52.0;1;1.0943;1
2020-10-11 00:00:00;52.0;1;1.0831;1
2020-10-12 00:00:00;52.0;1;1.0935;1
2020-10-13 00:00:00;52.0;1;1.0829;1
2020-10-14 00:00:00;51.0;1;0.8167;1
2020-10-15 00:00:00;51.0;1;1.0278;1
2020-10-16 00:00:00;51.0;1;1.1049;1
2020-10-17 00:00:00;51.0;1;1.0632;1
2020-10-18 00:00:00;51.0;1;1.1351;1
2020-10-19 00:00:00;51.0;1;1.1597;1
2020-10-20 00:00:00;51.0;1;1.1677;1
2020-10-21 00:00:00;51.0;1;1.3798;1
2020-10-22 00:00:00;52.0;1;1.2397;1
2020-10-23 00:00:00;51.0;1;1.4054;1
2020-10-24 00:00:00;51.0;1;1.3523;1
2020-10-25 00:00:00;51.0;1;1.3602;1
2020-10-26 00:00:00;51.0;1;1.436;1
2020-10-27 00:00:00;51.0;1;1.7115;1
2020-10-28 00:00:00;51.0;1;1.6069;1
2020-10-29 00:00:00;51.0;1;1.5271;1
2020-10-30 00:00:00;51.0;1;1.8771;1
2020-10-31 00:00:00;50.0;1;2.5029;1
2020-11-01 00:00:00;51.0;1;2.081;1
2020-11-02 00:00:00;51.0;1;2.2331;1
2020-11-03 00:00:00;50.0;1;2.1698;1
2020-11-04 00:00:00;50.0;1;1.8402;1
2020-11-05 00:00:00;49.0;1;1.8221;1
2020-11-06 00:00:00;49.0;1;1.5577;1
2020-11-07 00:00:00;49.0;1;1.49;1
2020-11-08 00:00:00;48.0;1;1.4875;1
2020-11-09 00:00:00;49.0;1;0.9705;1
2020-11-10 00:00:00;49.0;1;0.5694;1
2020-11-11 00:00:00;49.0;1;0.5199;1
2020-11-12 00:00:00;50.0;1;0.5903;1
2020-11-13 00:00:00;50.0;1;0.6428;1
2020-11-14 00:00:00;50.0;1;0.7146;1
2020-11-15 00:00:00;51.0;1;0.746;1
2020-11-16 00:00:00;51.0;1;1.1816;1
2020-11-17 00:00:00;50.0;1;1.675;1
2020-11-18 00:00:00;50.0;1;1.7;1
2020-11-19 00:00:00;50.0;1;1.8869;1
2020-11-20 00:00:00;49.0;1;1.0157;1
2020-11-21 00:00:00;51.0;1;0.7752;1
2020-11-22 00:00:00;51.0;1;0.4973;1
2020-11-23 00:00:00;51.0;1;0.7662;1
2020-11-24 00:00:00;51.0;1;0.6141;1
2020-11-25 00:00:00;51.0;1;0.6579;1
2020-11-26 00:00:00;51.0;1;0.6004;1
2020-11-27 00:00:00;51.0;1;0.671;1
2020-11-28 00:00:00;51.0;1;0.6479;1
2020-11-29 00:00:00;52.0;1;0.652;1
2020-11-30 00:00:00;52.0;1;0.7931;1
2020-12-01 00:00:00;52.0;1;0.5527;1
2020-12-02 00:00:00;52.0;1;0.7343;1
2020-12-03 00:00:00;52.0;1;1.4173;1
2020-12-04 00:00:00;52.0;1;1.709;1
2020-12-05 00:00:00;51.0;1;1.695;1
2020-12-06 00:00:00;50.0;1;1.6706;1
2020-12-07 00:00:00;50.0;1;1.7552;1
2020-12-08 00:00:00;50.0;1;1.6483;1
2020-12-09 00:00:00;50.0;1;1.6871;1
2020-12-10 00:00:00;49.0;1;1.6285;1
2020-12-11 00:00:00;50.0;1;1.0892;1
2020-12-12 00:00:00;50.0;1;0.6818;1
2020-12-13 00:00:00;50.0;1;0.7031;1
2020-12-14 00:00:00;51.0;1;0.7418;1
2020-12-15 00:00:00;51.0;1;0.6755;1
2020-12-16 00:00:00;52.0;1;0.8777;1
2020-12-17 00:00:00;52.0;1;0.8094;1
2020-12-18 00:00:00;52.0;1;1.361;1
2020-12-19 00:00:00;51.0;1;1.8246;1
2020-12-20 00:00:00;51.0;1;1.7923;1
2020-12-21 00:00:00;51.0;1;1.8708;1
2020-12-22 00:00:00;52.0;1;1.7348;1
2020-12-23 00:00:00;52.0;1;1.7877;1
2020-12-24 00:00:00;55.0;1;2.096;1
2020-12-25 00:00:00;56.0;1;2.1046;1
2020-12-26 00:00:00;56.0;1;2.6454;1
2020-12-27 00:00:00;53.0;1;4.7121;1
2020-12-28 00:00:00;50.0;1;4.5098;1
2020-12-29 00:00:00;53.0;1;2.9742;1
2020-12-30 00:00:00;52.0;1;3.771;1
2020-12-31 00:00:00;52.0;1;2.5225;1
2021-01-01 00:00:00;51.0;1;2.46;1
2021-01-02 00:00:00;51.0;1;2.4315;1
2021-01-03 00:00:00;50.0;1;2.3194;1
2021-01-04 00:00:00;49.0;1;2.3531;1
2021-01-05 00:00:00;50.0;1;2.0335;1
2021-01-06 00:00:00;51.0;1;1.775;1
2021-01-07 00:00:00;52.0;1;2.1348;1
2021-01-08 00:00:00;52.0;1;2.5648;1
2021-01-09 00:00:00;53.0;1;2.706;1
2021-01-10 00:00:00;53.0;1;2.7838;1
2021-01-11 00:00:00;53.0;1;3.7754;1
2021-01-12 00:00:00;52.0;1;3.7904;1
2021-01-13 00:00:00;53.0;1;3.5731;1
2021-01-14 00:00:00;52.0;1;3.6423;1
2021-01-15 00:00:00;52.0;1;2.8281;1
2021-01-16 00:00:00;52.0;1;2.8777;1
2021-01-17 00:00:00;51.0;1;2.7865;1
2021-01-18 00:00:00;51.0;1;2.8015;1
2021-01-19 00:00:00;51.0;1;3.3802;1
2021-01-20 00:00:00;52.0;1;4.3667;1
2021-01-21 00:00:00;51.0;1;4.2815;1
2021-01-22 00:00:00;49.0;1;4.8921;1
2021-01-23 00:00:00;49.0;1;4.1035;1
2021-01-24 00:00:00;47.0;1;3.9415;1
2021-01-25 00:00:00;48.0;1;2.8902;1
2021-01-26 00:00:00;49.0;1;1.7737;1
2021-01-27 00:00:00;49.0;1;1.7681;1
2021-01-28 00:00:00;49.0;1;1.4314;1
2021-01-29 00:00:00;49.0;1;1.3099;1
2021-01-30 00:00:00;50.0;1;1.3603;1
2021-01-31 00:00:00;50.0;1;1.3821;1
2021-02-01 00:00:00;49.0;1;1.2763;1
2021-02-02 00:00:00;50.0;1;1.2422;1
2021-02-03 00:00:00;50.0;1;1.2032;1
2021-02-04 00:00:00;51.0;1;1.9065;1
2021-02-05 00:00:00;51.0;1;2.1744;1
2021-02-06 00:00:00;51.0;1;1.77;1
2021-02-07 00:00:00;50.0;1;1.684;1
2021-02-08 00:00:00;50.0;1;1.615;1
2021-02-09 00:00:00;50.0;1;1.4507;1
2021-02-10 00:00:00;50.0;1;1.5491;1
2021-02-11 00:00:00;51.0;1;1.6892;1
2021-02-12 00:00:00;50.0;1;1.8258;1
2021-02-13 00:00:00;50.0;1;1.8296;1
2021-02-14 00:00:00;50.0;1;1.8754;1
2021-02-15 00:00:00;50.0;1;1.8401;1
2021-02-16 00:00:00;48.0;1;3.3208;1
2021-02-17 00:00:00;46.0;1;4.5925;1
2021-02-18 00:00:00;47.0;1;4.6804;1
2021-02-19 00:00:00;48.0;1;4.7471;1
2021-02-20 00:00:00;48.0;1;4.401;1
2021-02-21 00:00:00;48.0;1;3.7442;1
2021-02-22 00:00:00;48.0;1;3.2023;1
2021-02-23 00:00:00;49.0;1;2.5219;1
2021-02-24 00:00:00;50.0;1;2.1063;1
2021-02-25 00:00:00;49.0;1;1.9769;1
2021-02-26 00:00:00;49.0;1;2.0419;1
2021-02-27 00:00:00;49.0;1;2.0958;1
2021-02-28 00:00:00;49.0;1;2.0663;1
2021-03-01 00:00:00;49.0;1;2.0633;1
2021-03-02 00:00:00;49.0;1;2.1379;1
2021-03-03 00:00:00;49.0;1;2.2127;1
2021-03-04 00:00:00;49.0;1;2.2379;1
2021-03-05 00:00:00;50.0;1;2.3438;1
2021-03-06 00:00:00;50.0;1;2.3708;1
2021-03-07 00:00:00;51.0;1;2.3192;1
2021-03-08 00:00:00;51.0;1;2.4752;1
2021-03-09 00:00:00;51.0;1;2.6933;1
2021-03-10 00:00:00;51.0;1;2.884;1
2021-03-11 00:00:00;53.0;1;4.3365;1
2021-03-12 00:00:00;52.0;1;5.3229;1
2021-03-13 00:00:00;52.0;1;5.5975;1
2021-03-14 00:00:00;53.0;1;5.4704;1
2021-03-15 00:00:00;52.0;1;5.3827;1
2021-03-16 00:00:00;52.0;1;5.5523;1
2021-03-17 00:00:00;51.0;1;5.381;1
2021-03-18 00:00:00;50.0;1;5.3127;1
2021-03-19 00:00:00;51.0;1;4.3088;1
2021-03-20 00:00:00;52.0;1;3.7363;1
2021-03-21 00:00:00;51.0;1;3.774;1
2021-03-22 00:00:00;52.0;1;3.3756;1
2021-03-23 00:00:00;51.0;1;4.3669;1
2021-03-24 00:00:00;49.0;1;4.7608;1
2021-03-25 00:00:00;49.0;1;3.7558;1
2021-03-26 00:00:00;50.0;1;3.1377;1
2021-03-27 00:00:00;51.0;1;3.2944;1
2021-03-28 00:00:00;52.0;1;3.3856;1
2021-03-29 00:00:00;49.0;1;4.884;1
2021-03-30 00:00:00;47.0;1;4.5083;1
2021-03-31 00:00:00;49.0;1;2.88;1
2021-04-01 00:00:00;48.0;1;2.1352;1
2021-04-02 00:00:00;49.0;1;1.8974;1
2021-04-03 00:00:00;48.0;1;1.8862;1
2021-04-04 00:00:00;49.0;1;2.0204;1
2021-04-05 00:00:00;49.0;1;1.7929;1
2021-04-06 00:00:00;49.0;1;1.833;1
2021-04-07 00:00:00;49.0;1;1.9373;1
2021-04-08 00:00:00;50.0;1;2.3623;1
2021-04-09 00:00:00;52.0;1;1.9827;1
2021-04-10 00:00:00;51.0;1;1.9815;1
2021-04-11 00:00:00;51.0;1;2.1952;1
2021-04-12 00:00:00;51.0;1;2.4465;1
2021-04-13 00:00:00;50.0;1;2.3816;1
2021-04-14 00:00:00;50.0;1;2.2929;1
2021-04-15 00:00:00;49.0;1;2.209;1
2021-04-16 00:00:00;49.0;1;1.5166;1
2021-04-17 00:00:00;49.0;1;1.9807;1
2021-04-18 00:00:00;48.0;1;1.3323;1
